Review	Label
전화 연결이 오래 걸립니다	2
친절하게 상담해 주셔서 매우 만족합니다	1
톡 상담이 안 되 서 결국 전화상담으로 했네요[SEP]톡 상담 연결까지 너무 오래 걸리네요	2
ARS 대기 시간이 길어요	2
상담 사가 짜증을 냄 좀 불친절함	1
카드년 회비가 비싸서 10000원이면 촣겠어요	6
디지털 ars 메인 카테고리에 상담원 연결이 바로 있으면 좋을 것 같다	9
적극적인 상담이 부족합니다	1
친절해서 좋습 니더	1
상담원 연결까지 너무 오래 걸려요 앞에 한도 얘기니 대출 얘기니 이런 거 그거 궁금했으면 그 카테고리 눌렀을 텐데 개인회원 누르고 저라고 하니까 그렇게 길게 말하고 911 912 번인지 암튼 9백번 대 누 르라고 또 길게 설명 나 오공 암 튼 상담원 연결로 가기까지 듣고 있어야 하는 내용이 많아서 좀 힘들었어요	9
대표번호로 전화할 때 디지털 ars 안내가 짜증남앱서비스로 이용이 가능한 거면 대표번호로 전화 안함	9
무이자 계월 수을 좀 더 길게 주면 좋겠어요	3
담당자와 통화가 희든 다	2
수고 하세요 대만족입니다	16
5번은 필요없어요	0
친절에 치여요	1
친절하면 좋겠음	1
기다리지 않고 빨리 연결되어 만족스럽다	2
전화 연결이 빨리 되었으면 합니다	2
대기 시간이 빠르다	2
상담원님께서 친절하십니다만 죽합니다	1
ARS 음성 듣고 연결될 까지 오래 동안 번호를 늘 러야 하네요	9
모바일 화면을 보면서 진행하는 것이 때로는 편하게 사용할 수 있으나 연세가 많은 분 사용에 불편 하다고 생각 합니당	9
마케팅 활용에 동의하지 않았는데 전화가 오네요	13
친절하게 응대해 주셔서 감사합니다	1
수고 합니다	16
상담원 연결 대기 시간이 길지 않으면 합니다	2
전화 연결이 빨랐음 합니다	2
고객의 문의 내용이 답답하더라도 조금 기다렸다가 답변을 줬으면 고맙겠습니다	1
상담자에 대한 배려 심과 잘 듣고 신속하게 대응해 주는 것두 중요하구 상대방의 입장에서 서 응대해 주었음 합니다[SEP]너무 상담 사말만 하려 하지 않구 상대방 얘기도 잘 들어주었음 합니다	1
직원들이 대체적으로 일하기 귀찮아 하는 느낌이 들고 불친절합니다	1
매우 친절하게 설명	1
의외로 상담원까지 연결이 빨랐다	2
빠르고 친절한 상담감사했어요	1
전화 대기 시간이 짧았으면 합니다	2
삼성이 제일입니다	15
상담 사가 친절했습니다	1
디지털 ars에 연결되는 것 이외에 이전처럼 숫자 키를 눌러서 진행할 수 있었으면 좋겠음	9
상담 시 업무를 간편하고 원스톱으로 처리 부탁 드립니다	1
삼성카드가 전화를 젤 빨리 받아서 아주 만족합니다[SEP]감사합니다	2
디지털 ars 사용시 화면 구성 상 상담원 연결 찾기가 어렵습니다	9
기다리는 시간이 너무 많습니다	2
친절한 설명에 감사해요	1
삼성이 라서 좋아요	15
카드론 전화 좀 안했으면 화물 차라 쪽 잠자는데 자다가 깨고 어플로 짐 잡다가 놓지 고 정말 화날 때가 많네요[SEP]금리 싸고 해 택 좋으면 알아서 받아요	13
앱 사시간 편인 증 불편 나이 드신 분도 편하게 이용 할 수 있는 앱이 필요하다 생각함	9
안 들려서 그랬단 핑계되지 말고 뒤에 안내가 이상햇으며 기록도 안 남겼다고[SEP]하던데 설함은 모르겠지만 교육 다시 받구 일하시 길 덕분에 카드 해지할까 생각 중	1
통화 대기 시간이 아닌 상담원과 통화하기 전의 진행과정이 너무 길다	9
대기 시간을 줄여 주세요	2
친절하고 밝은 목소리 감사합니다	1
친절한 상담 감사합니다	1
고객이 불편해 하는 부분에 대해 정확하지 않은 정보로 응대 후 다시 확인하느라 두 차례 이상 기다리게 만들었고 처음에는 괜찮다가 시간이 지 나 상 담 내용이 길어 지니 상담원의 목소리 톤 자체에 고객과의 상담이 귀찮고 짜증난다는 느낌을 확실히 전해 받을 만큼의 불쾌한 상담이었습니다	1
소중한 시간 감사합니다	16
수고하셨네요	16
상담 사 본인 말을 우선적으로 한다	1
친절에 감사 드림니다	1
친절합니다	1
상담원 친절합니다	1
통화 연결이 조금 더 편하고 상담원 연결까지의 연결과정이 단순하게 기다리는 시간이 짧았으면 좋겠습니다	2
홈 폐지나 앱으로도 가능하나 노환으로 인해 화면이 적어 글이 잘 안 보여 상담원을 통해 업무를 보는 편입니다[SEP]대부분 나이 드신 분들의 공통점 일거예요	9
잘하고 있습니다	16
완납 확인서 팩스 전송 기능 앱으로 가능하게 해 주세요	9
이벤트가 있을 때 문자로 알려주면 좋겠읍니다	3
늘 친절하게 답변 감사	1
없습니다[SEP]만족합니다	16
대기 시간이 더짧으면좋겠어요	2
휴대폰과 전화할 경우 영상 화면이 많이 깨져서 못 알아보겠습니다[SEP]이 부분을 개선해 주세요	9
디지털 ars가 쓰기 불편 하다 처음 키선택에서 개인이 선택할 수 있었으면 좋겠다	9
ARS의 빠른 연결 요구	9
친절하게 상담해 주어서 감사합니다	1
좋은 상담 감사합니다[SEP]너무 친절하시네요	1
친절상담해 주셨어요	1
친절해서 감사요	1
편하게 이용하고 있으니까 불편함은 모르겠다	15
5번 문항에서 추가로 불편함 없었다 넣어 주세요	1
위 문항 보기 중에 답이 없습니다[SEP]상담원에게 묻고 정확히 확인하기 위해 문의 전화했던 것입니다	1
5번과 같은 질문에 불편함을 느낀 적이 없어서 체크를 안하려고 하는데 굳이 체크를 하라는 게 불편하긴 합니다만	1
머가 기분 안 좋게 얘기를 잘 하시네요	1
대기 시간이 길어요	2
개 코도 없다	16
조금만 천천히 말씀 했음 합니다[SEP]말씀 속도가 빨라 알아 듣기가 힘들었습니다	1
친절했음	1
언제나 감사합니다	16
지금껏 상담 받은 직원 중 최저네요	1
대기 시간이 짧아 좋아요	2
대체적으로 만족하고 있습니다	16
매우 만족했습니다	16
ARS가 좀더 편하게 되었으면 함 상담원 연결까지 너무 번거러움	9
현재까지 해 주신만 크 해주셔서감사합니다	16
ARS는 너무 번거롭다 상담원 연결이 어럽다	9
대기 시간 없이 바로 연결되어 깜짝 놀라고 인상적이었음	2
모두 만족합니다	16
친절하셧습니다	1
자동으로 화면 보면서 상담하게 되던데 불편해요	9
친절하고 정확한 상담 만족합니다	1
너무 상담 잘해 주셔서 감사합니다	1
소비자 입장보다 원칙만 얘기하는 부분	1
대기 없이 바로 연결되어 좋았습니다	2
항상 친절한 답변 감사합니다	1
고객입장에서 두세 번 반복적으로 문의 드릴 수 있는 부분인데 짜증 섞인 말투 참 기분 나빴내요[SEP]제가 닥 달한 것도 아닌 재확인 차 물어 봣 던 부분 물어본 건데 참 기분 나쁘내요[SEP]아침부터	1
만족합니다[SEP]특별히 없습니다	16
제발 무엇을 질문하는지 잘 듣고 삼 담해 주시 길 그냥 질문 속에 명사 단어 하나만 듣고 상담하시는 느낌입니다	1
상담감사했어요	16
연회비를 낮추어 주셔요	6
친절하게 상담해 주세서 너무 좋아요	1
인터넷이 좀 어렵습니다[SEP]쉽게 해 주세요	9
앱 사용하기가 첨이라 그런지 헷갈리네요	9
ARS 대기 시간이 깁니다	2
연회비가 없는 거는 없나요	6
연회비 면제 카드로 알고 있었는데 엊그제 카드대금 관련 문자에 연회비 청구 포함이란 문자를 받았고 추후 카드 교체 발급 차 전화 가 와서 연회비 물어보니 연회비 면제 대상 카드가 아니라고 했고 그래서 비싼 연회비 내면서 쓸 이유 없을 듯 해서 카드 해지 차 전화했는데 ARS 안내가 연회비 면제 카드 라 안내되었고 이상해서 상담원 연결하니 면제 카드 맞다며 환불은 다음달 청구금액 이야기 하더라구요[SEP]진짜 어이 없네요	6
화면으로 하는 상담 불편 해요 필요한 문의까지 단계가 너무 길어요[SEP]앱으로 확인되는 것 말고 다른 사항을 확인하고자 할 때 상담으로 바로 연결 가능하도록 하는 메뉴가 있었으면 합니다	9
글쎄 요 sk telecom도 많이 친절함	16
없습니다만 족합니다	16
OOO 상담 사님 너무 친절하셔서 감사했습니다	1
연회비가 꼭 필요한 가요 자사카드를 많이 사용하는 고객은 연회비를 받지 않아도 되지 않을까[SEP]싶어요[SEP]고객인데 왜 회비를 꼭 받을려 고하는지 검토해 주시길 바랍니다	6
친절하고 배려해 주는 느낌이였는데 방금 상담 사 분운 아니네요	1
친절하게 잘 받았읍니다	1
ARS 연결되는 부분이 여러 단계 한참 걸 림 상담원통화가 먼저 멘트 설정 요망	9
디지털 상담에 상담원 연결서비스가 바로 되어 있음 좋겠네요	9
친절 감사 드립니다	1
자세한 설명이 미흡할 때가 많았다	1
앱에서 즉시 결제 시 현재까지 금액만 당일까지 결제가능한 링크가 있었으면 좋겠다	9
화이 팅 수고 많으십니다	16
문의 전화 정확하지 안아 불편할 때가 있음	1
디지털이 불편해요	9
너무 친절하시네요[SEP]감사합니다	1
ARS로 넘어가지 말고 바로 상담원이 연결 되었으면 한다	9
친절함 예 감사 드림니다	1
정확하게 설명이 필요하고 상담원 연결이 잘 안된다	1
통화 대기 시간이 너무 길어서 불편	2
빠르고 친절한 상담이었습니다	1
6번 내용과 같음	0
친절상담해 주셔서 감사합니다[SEP]친 절	1
친절상담 잘 응해 줌	1
상담 사가 일방적인 안내 설명만 장황하게 하고 본인이 필요한 질문에는 간단하게 말하고 끝내려는 성급함이 아쉬운 사례	1
친절한 응대로 처리가 잘됨	1
Ars 연결 시 바로 연결 안되고 화면으로 나와 오래 걸림 화면 또는 ars 선택 간단하게 좀 바꼈으면 어르신들 화면 보기 어려움	9
엄청 친절 하심	1
고객에 대한 정보를 미리 알고 응대해 주었으면 좋겠습니다	1
친절하게 상담해 줌	1
전반적으로 만족 합니다	16
고객의 입장에서 배려해 주셨으면 좋겠습니다	1
친절하게 잘해 주셨다	1
항상 친절하셔서 감사 드립니다	1
매우 친절해서 좋았습니다[SEP]감사합니다	1
항상 친절하게 응대해 주셔서 감사합니다	1
대기 시간 죄 소화	2
항상 고생하시네요[SEP]수고하세요	16
이런 설문조사 안했음 좋겠음	1
신속하고 질문에 맞는 답변을 바랍니다	1
상담원의 친절한 응대에 감사 드립니다	1
너무 친절하게 설명 해 주었어요	1
전문용어가 좀 어려워요[SEP]기다리는 시간 등등	1
친절했습니다	1
상담원님 친절한 응대와 답변 감사합니다	1
대기 시간 없이 통화할 수 있게 해 주세요	2
쉬운 용어로 설명을 해 주시면 좋을 꺼 같습니다	1
현재 적절함	16
Ars로 넘어 갓 다가 왓 다가 요런 게 불편합니다	9
연회비 청구는 불합리 합니다	6
대출전화만 안 왔음 좋겠어요	13
문의할 때마다 답변이 다름 상담원에 따라 지식 제안내용이 달라 고객을 혼란스럽고 일처리 어렵게 만듦	1
친절하게 상담해 주어 감사	1
상담 사 측에서 분명 확인 후 연락을 해 주기로 했으나 자세하고 정확한 답변 듣지 못함	1
매우 불친절하다	1
무이 자개 월수를 늘려 주시면 감사하겠습니다	3
더욱 친절하셨으면 좋켔습니다	1
너무 친절하셔요	1
친절한 상담해 주셔서 감사합니다	1
현재까지 아주 만족합니다	16
상담하기 위해 대기하는 시간이 깁니다	2
지금처럼 친절하게 해 주게요	1
수고하셨습니다	16
전에 링크 할인은 원 클릭으로 전체 링크하기 였는데 지금은 조금 번거롭게 일일이 링크하는 방식이네요	3
너무 친절하시고 잘 응대해 주셨어요	1
상담 사 연결이 빨리 나와 주셔 좋았습니다	2
상담원 연결 잘되게 해 주세요	2
친절하게 상담을 함	1
상담원이 친절하다	1
상담 사 연결이 너무 어렵다	2
상담원과 연결이 빨리 되어 바쁜 시간 낭비가 없었으면 함니다[SEP]즉 상담원과 연결이 원활하지 않아서 불편함니다	2
디지털 안내 창이 힘들다	9
정말 친절해요	1
디지털 프 라자 카드를 신청할 경우에 연회비라든지 문의할 때 불친절합니다	1
통화 대기 시간이 너무 길다	2
친절한 답변 감사했어요	1
신속 친절하게 상담해 주셔서 감사합니다	1
오늘도 좋은 하루요	16
년 회비가 타사보다 많다	6
고객의 물음과 대답에 경청 해 주길 바랍니다[SEP]질 문의 속도도 필요	1
연결이 잘 안됨	2
친절하고 응대	1
통화가 잘 안 되요[SEP]너무 기다림	2
연회비가 많다는 생각이다 다른 카드사와 비교해서 조정되기를 바란다	6
빨리 처리 부탁합니다	1
감사합니다[SEP]수고하세요	16
KB 카드사는 문의 내용에 대해 친절히 듣고 하는 말에 대해 다 경청 후 안내를 해서 기분 좋은 통화를 했었어요	16
지금 만족 합니다	16
좀더 구체적으로 이해가게 설명해 주시면 좋을 꺼 같아요	1
현재까지 는 대체로 만족함	16
상담원 연결이 빨리 됐으면 합니다	2
상담 사 연결이 잘 안됨	2
상담 너무 친절하고 신속 정확했습니다	1
신속 친절	1
상담을 친절하게 해 주셔서 감사합니다	1
친절하세요	1
상담전화를 자주하지는 않지만 다른 카드사에 비해 대기 시간이 짧아서 역시 삼성카드는 최고 다라고 느껴요	2
